city,total,main_regular,main_irregular,other_regular,other_irregular
ronda alta,5274.44099502,2171.3369644,3103.10403062,2171.3369644,3103.10403062
rondinha,3531.12844881,1224.51796876,2306.61048005,1294.65353365,2236.47491514
roque gonzales,3891.49966037,1646.05716838,2245.44249199,1654.66638451,2236.83327587
rosario do sul,16757.95659317,9966.55072684,6791.40586633,9984.3350178,6773.62157537
sagrada familia,1411.2159963,592.96473905,818.25125725,594.42617251,816.78982379
saldanha marinho,1758.10127641,861.7500666,896.35120981,861.7500666,896.35120981
salto do jacui,5199.7606321,2693.48606072,2506.27457138,2693.48606072,2506.27457138
salvador das missoes,1624.15444772,659.79410117,964.36034655,659.79410117,964.36034655
salvador do sul,4515.82488861,3318.61373957,1197.21114904,3331.99725331,1183.82763531
sananduva,9773.77267249,5906.96331622,3866.80935627,5915.47417102,3858.29850148
santa barbara do sul,4043.73139183,2542.53136698,1501.20002485,2548.83293794,1494.89845389
santa cecilia do sul,1036.71843504,689.71410212,347.00433292,689.71410212,347.00433292
santa clara do sul,3769.52228401,2797.91748971,971.6047943,2804.39486423,965.12741979
santa cruz do sul,65163.52383201,50646.66732304,14516.85650897,50772.01305461,14391.5107774
santa margarida do sul,1016.41027236,436.65423133,579.75604103,436.65423133,579.75604103
santa maria,123569.6039238,88764.47451098,34805.12941282,88853.51337777,34716.09054604
santa maria do herval,4323.10090124,3302.60266521,1020.49823603,3305.62586425,1017.47503698
santa rosa,36643.6265154,26995.67022468,9647.95629072,27040.11368319,9603.51283221
santa tereza,1175.81781531,594.02149813,581.79631718,594.02149813,581.79631718
santa vitoria do palmar,13355.29626233,7877.8475704,5477.44869193,7877.8475704,5477.44869193
santana da boa vista,3317.64411504,891.14017801,2426.50393703,896.76529,2420.87882504
sant'ana do livramento,38037.88344553,19606.36141541,18431.52203012,19619.05947898,18418.82396655
santiago,23987.21021981,14183.22085285,9803.98936696,14216.80255234,9770.40766747
santo angelo,38372.07446455,26455.32552433,11916.74894022,26503.69458756,11868.37987699
santo antonio da patrulha,21848.81518617,13084.37815996,8764.43702621,13118.50922327,8730.30596291
santo antonio das missoes,6086.09480626,2629.70428069,3456.39052557,2646.69648259,3439.39832367
santo antonio do palma,1541.87323492,579.13495494,962.73827998,589.45894934,952.41428558
santo antonio do planalto,1037.68959918,637.22322672,400.46637246,639.00017324,398.68942595
santo augusto,7594.03742723,3813.47779862,3780.55962861,3827.6588848,3766.37854244
santo cristo,9483.68627963,4544.13947494,4939.54680469,4554.52713559,4929.15914404
santo expedito do sul,1519.98728992,253.63018385,1266.35710607,257.32506757,1262.66222235
sao borja,26582.39223953,15639.09892535,10943.29331418,15658.50333641,10923.88890312
sao domingos do sul,1845.97352892,854.97052069,991.00300823,854.97052069,991.00300823
sao francisco de assis,9033.95107369,4207.38198489,4826.5690888,4217.80864702,4816.14242667
sao francisco de paula,10439.51357453,6137.85895064,4301.65462389,6137.85895064,4301.65462389
sao gabriel,26216.24998254,15493.69738468,10722.55259786,15517.72843699,10698.52154556
sao jeronimo,10578.60805978,6348.61468292,4229.99337686,6359.49506037,4219.11299941
sao joao da urtiga,3030.29197253,1590.60179587,1439.69017666,1606.10026431,1424.19170822
sao joao do polesine,1524.97307687,668.8623549,856.11072197,668.8623549,856.11072197
sao jorge,1876.14380333,1262.36883299,613.77497034,1277.21323997,598.93056335
sao jose das missoes,1521.54373338,403.389312,1118.15442138,403.389312,1118.15442138
sao jose do herval,900.86923387,477.69558274,423.17365113,477.69558274,423.17365113
sao jose do hortencio,2589.16073438,1785.0876389,804.07309548,1785.0876389,804.07309548
sao jose do inhacora,1502.62747732,1013.46143416,489.16604316,1020.38704912,482.24042819
sao jose do norte,11447.98794932,5017.65825326,6430.32969606,5043.37921185,6404.60873748
sao jose do ouro,4072.74542005,1722.68505529,2350.06036476,1732.78406298,2339.96135708
sao jose do sul,1382.12375344,839.58457404,542.5391794,839.58457404,542.5391794
sao jose dos ausentes,1514.43132883,808.79238291,705.63894592,810.80624847,703.62508037
sao leopoldo,105453.18664766,78808.44604058,26644.74060708,78879.76382488,26573.42282279
sao lourenco do sul,24614.64730043,10519.44390178,14095.20339865,10633.41081308,13981.23648739
sao luiz gonzaga,16089.41942371,9693.77410272,6395.64532099,9715.13754981,6374.28187391
sao marcos,11786.10092947,8916.17396916,2869.92696031,8939.62284918,2846.47808028
sao martinho,3419.4407627,1486.51184996,1932.92891274,1506.79662397,1912.64413875
sao martinho da serra,1392.5753009,333.41957172,1059.15572918,336.24613312,1056.32916778
sao miguel das missoes,3936.62125822,1354.33204638,2582.28921184,1367.04111627,2569.58014195
sao nicolau,3209.93488322,944.64890319,2265.28598003,947.75716781,2262.17771542
sao paulo das missoes,4222.44845177,988.97293661,3233.47551516,997.84395947,3224.6044923
sao pedro da serra,2106.42862781,1509.72441156,596.70421625,1512.5708,593.85782781
sao pedro das missoes,972.4464238,284.62180699,687.82461681,287.56952113,684.87690268
sao pedro do butia,1653.21841961,695.0298126,958.18860701,695.0298126,958.18860701
sao pedro do sul,8254.54063073,3945.46596465,4309.07466608,3952.05604394,4302.48458679
sao sebastiao do cai,11488.16003045,8442.78999532,3045.37003513,8452.78580199,3035.37422846
sao sepe,11199.39352482,5693.54984364,5505.84368118,5716.99639002,5482.3971348
sao valentim,2288.19618685,1311.1178995,977.07828735,1311.1178995,977.07828735
sao valentim do sul,1437.22279696,499.13545924,938.08733772,499.13545924,938.08733772
sao valerio do sul,1455.90322266,298.56520137,1157.33802129,303.26261343,1152.64060922
sao vendelino,1367.73407596,1019.37315141,348.36092455,1019.37315141,348.36092455
sao vicente do sul,3893.7779258,1870.12106087,2023.65686493,1877.6180968,2016.15982902
sapiranga,41429.35314505,30861.76540645,10567.5877386,30870.72703649,10558.62610856
sapucaia do sul,60999.61542749,45974.11131407,15025.50411342,45983.7006385,15015.91478899
sarandi,12335.79609865,9103.11956635,3232.6765323,9151.68674094,3184.10935774
seberi,6337.37611703,2797.12216782,3540.25394921,2802.92228037,3534.45383666
sede nova,1701.69634718,758.89943257,942.79691461,758.89943257,942.79691461
segredo,4195.75675977,922.70454707,3273.0522127,925.61929223,3270.13746755
selbach,3263.92753792,1723.79665288,1540.13088504,1731.45893746,1532.46860046
senador salgado filho,1680.49214099,477.99365038,1202.49849061,477.99365038,1202.49849061
sentinela do sul,2779.34477218,746.11709885,2033.22767333,746.11709885,2033.22767333
serafina correa,8674.56503168,6801.52755467,1873.03747701,6801.52755467,1873.03747701
serio,1665.07951469,322.35128128,1342.72823341,325.39444517,1339.68506952
sertao,3432.55047668,1869.74586704,1562.80460964,1876.25574711,1556.29472957
sertao santana,3171.31044416,765.47509031,2405.83535385,769.06077776,2402.24966641
sete de setembro,1165.22318785,293.16930469,872.05388316,296.73794168,868.48524617
severiano de almeida,2689.25448362,1199.52638428,1489.72809934,1202.31578451,1486.93869911
silveira martins,1422.05283732,871.8743594,550.17847792,875.37749911,546.67533822
sinimbu,6317.76558732,3449.10861263,2868.65697469,3449.10861263,2868.65697469
sobradinho,8032.83565028,4040.86698718,3991.9686631,4055.93372224,3976.90192803
soledade,15152.40430887,8802.26741989,6350.13688898,8818.99059584,6333.41371303
tabai,2136.92818472,1125.77378609,1011.15439863,1133.94588992,1002.98229479
tapejara,11651.05272869,8258.5437291,3392.50899959,8295.22328073,3355.82944796
tapera,5793.57268372,3921.28023431,1872.29244941,3939.51689016,1854.05579355
tapes,7305.28642299,4420.20702581,2885.07939718,4420.20702581,2885.07939718
taquara,29088.59284344,20070.99154689,9017.60129655,20105.90085796,8982.69198549
taquari,12398.06837708,8606.12362827,3791.94474881,8644.01257105,3754.05580604
taquarucu do sul,2050.00103146,995.26704427,1054.73398719,1007.23392044,1042.76711103
tavares,3183.13612846,1319.76467652,1863.37145194,1326.05500575,1857.08112271
tenente portela,6665.59579188,3234.36331539,3431.23247649,3241.2033009,3424.39249098
terra de areia,4830.39207689,2789.55517547,2040.83690142,2789.55517547,2040.83690142
teutonia,17964.24601577,14187.66218851,3776.58382726,14197.9524669,3766.29354887
tio hugo,1583.30571876,865.47652383,717.82919493,865.47652383,717.82919493
tiradentes do sul,3854.23900841,2142.49105904,1711.74794937,2180.076722,1674.16228637
toropi,2189.16481167,443.93733707,1745.2274746,455.54542947,1733.6193822
torres,17315.37485287,11030.41944119,6284.95541168,11070.32106901,6245.05378386
tramandai,17817.47820291,9949.66206909,7867.81613382,9988.60402956,7828.87417335
travesseiro,1568.41784934,581.54305644,986.8747929,581.54305644,986.8747929
tres arroios,2149.0206716,1802.92469802,346.09597358,1802.92469802,346.09597358
tres cachoeiras,5732.68892197,3015.90333322,2716.78558875,3022.56023711,2710.12868486
tres coroas,14485.03241656,11382.01923492,3103.01318164,11418.40683006,3066.62558649
tres de maio,13496.24409743,9095.30972819,4400.93436924,9142.79069516,4353.45340225
tres forquilhas,1488.91823673,453.61550349,1035.30273324,453.61550349,1035.30273324
tres palmeiras,2417.81498395,1119.30320124,1298.51178271,1128.01238234,1289.80260161
tres passos,13785.82921307,8792.91841131,4992.91080176,8817.22923652,4968.59997656
trindade do sul,3018.95232649,1269.21424144,1749.73808505,1274.25613332,1744.69619316
triunfo,13238.00372263,7742.70318389,5495.30053874,7742.70318389,5495.30053874
tucunduva,3365.21635846,1628.04665075,1737.16970771,1637.20741203,1728.00894644
tunas,2690.12592131,1499.07968347,1191.04623784,1504.56694734,1185.55897396
tupanci do sul,1074.18855388,272.96659392,801.22195996,272.96659392,801.22195996
tupancireta,10912.42551,5709.22927366,5203.19623634,5709.22927366,5203.19623634
tupandi,2661.56670013,1750.38201219,911.18468794,1757.03575806,904.53094207
tuparendi,4526.46411496,2557.54367518,1968.92043978,2557.54367518,1968.92043978
turucu,1758.72107055,892.93974414,865.78132641,895.87455527,862.84651529
ubiretama,1747.98127733,286.7809392,1461.20033813,290.77848953,1457.20278778
uniao da serra,1102.46345613,326.75350034,775.70995579,326.75350034,775.70995579
unistalda,1042.34432818,343.68799618,698.656332,343.68799618,698.656332
uruguaiana,54191.51194571,33580.54818253,20610.96376318,33580.54818253,20610.96376318
vacaria,29539.82481022,22336.92704083,7202.89776939,22352.06299371,7187.76181651
vale do sol,6719.90838243,4426.18965351,2293.71872892,4431.56153409,2288.34684835
vale real,3361.23629728,2544.38403042,816.85226686,2550.42821011,810.80808719
vale verde,1665.38176049,586.19922116,1079.18253933,586.19922116,1079.18253933
vanini,1238.0413124,534.98809424,703.05321816,536.13140219,701.9099102
venancio aires,39225.40749911,27695.82381795,11529.58368116,27742.22430468,11483.18319442
vera cruz,13493.79461616,9672.00407144,3821.79054472,9709.88973067,3783.9048855
veranopolis,13295.36203609,10221.03859216,3074.32344393,10239.52817533,3055.83386076
vespasiano correa,1500.66742113,1231.32970986,269.33771127,1239.71491124,260.9525099
viadutos,3283.92423865,1518.51751752,1765.40672113,1521.23991764,1762.68432101
viamao,114286.78505106,80054.66069746,34232.1243536,80123.45068384,34163.33436724
vicente dutra,2803.52159613,945.89447832,1857.62711781,945.89447832,1857.62711781
victor graeff,1946.02908423,696.54443639,1249.48464784,707.59170773,1238.4373765
vila flores,1874.0813086,1402.1693453,471.9119633,1402.1693453,471.9119633
vila langaro,1462.38589726,444.91307511,1017.47282215,449.43958895,1012.94630829
vila maria,3070.12446434,1358.94346624,1711.1809981,1364.18519765,1705.93926669
vila nova do sul,1493.33390305,807.77341341,685.56048964,807.77341341,685.56048964
vista alegre,1813.95115444,608.14860771,1205.80254673,618.72707803,1195.22407642
vista alegre do prata,1101.16700946,459.42202555,641.74498391,459.42202555,641.74498391
vista gaucha,1762.72975488,647.68996496,1115.03978992,647.68996496,1115.03978992
vitoria das missoes,2118.84009184,808.2991431,1310.54094874,835.26328144,1283.57681041
westfalia,2044.08204769,1767.07602281,277.00602488,1788.89449827,255.1875494
xangri-la,6544.49161657,3375.20569717,3169.2859194,3379.69353312,3164.79808345
