folder;file_name;number_of_words;pct_pol_neg;pct_pol_pos;pct_pol_neu;city;state;city_state;2000_education_var_01_quantity;2000_family_var_01_total;2000_family_var_01_suitable;2000_family_var_01_semi_suitable;2000_family_var_01_inappropriate;2000_family_var_02_quantity;2000_fertility_var_01_total;2000_fertility_var_01_has_children;2000_fertility_var_01_children_born;2000_fertility_var_01_children_borned_live;2000_fertility_var_01_children_borned_dead;2000_fertility_var_02_total;2000_fertility_var_02_married;2000_fertility_var_02_separated;2000_fertility_var_02_divorced;2000_fertility_var_02_widow;2000_fertility_var_02_single;2000_fertility_var_03_total;2000_work_var_01_total;2000_work_var_01_domestic_regular;2000_work_var_01_domestic_irregular;2000_work_var_01_other_regular;2000_work_var_01_military_and_gov;2000_work_var_01_other_irregular;2000_work_var_02_total;2000_work_var_02_regular;2000_work_var_02_military_and_gov;2000_work_var_02_irregular;2000_work_var_02_employers;2000_work_var_02_entrepreneur;2010_education_var_01_quantity;2010_family_var_01_total;2010_family_var_01_suitable;2010_family_var_01_semi_suitable;2010_family_var_01_inappropriate;2010_family_var_02_quantity;2010_fertility_var_01_total;2010_fertility_var_01_has_children;2010_fertility_var_01_children_born;2010_fertility_var_01_children_borned_live;2010_fertility_var_01_children_borned_dead;2010_fertility_var_02_total;2010_fertility_var_02_married;2010_fertility_var_02_separated;2010_fertility_var_02_divorced;2010_fertility_var_02_widow;2010_fertility_var_02_single;2010_fertility_var_03_total;2010_work_var_01_total;2010_work_var_01_main_regular;2010_work_var_01_main_irregular;2010_work_var_01_other_regular;2010_work_var_01_other_irregular;2010_work_var_02_total;2010_work_var_02_regular;2010_work_var_02_military_and_gov;2010_work_var_02_irregular;2010_work_var_02_entrepreneur;2010_work_var_02_employers;social_indicator_var_01_2000_total;social_indicator_var_01_2010_total;social_indicator_var_01_2000_15_to_24_years;social_indicator_var_01_2010_15_to_24_years;social_indicator_var_01_2000_25_to_59_years;social_indicator_var_01_2010_25_to_59_years;social_indicator_var_01_2000_60_to_more_years;social_indicator_var_01_2010_60_to_more_years;social_indicator_var_02_2000_suitable;social_indicator_var_02_2010_suitable;social_indicator_var_02_2000_semi_suitable;social_indicator_var_02_2010_semi_suitable;social_indicator_var_02_2000_inappropriate;social_indicator_var_02_2010_inappropriate;social_indicator_var_03_2000_responsable_illiterate;social_indicator_var_03_2010_responsable_illiterate;social_indicator_var_03_2000_inappropriate_residence;social_indicator_var_03_2010_inappropriate_residence;social_indicator_var_03_2000_responsable_illiterate_and_inappropriate_residence;social_indicator_var_03_2010_responsable_illiterate_and_inappropriate_residence;2000_enem_var_01_enem_score_mean;2000_enem_var_01_enem_score_std;2000_enem_var_01_enem_score_median;2010_enem_var_01_enem_score_mean;2010_enem_var_01_enem_score_std;2010_enem_var_01_enem_score_median
ciclo_3;9044-Putinga-RS.pdf;12146;0.011626948132266841;0.031335037519584386;0.958604766224128;putinga;rs;putinga_rs;1032.0;1278.0;277.0;937.0;64.0;4610.0;1970.0;1377.0;5611.0;5296.0;315.0;3942.0;2332.0;11.0;0.0;273.0;1326.0;2423.0;746.0;3.0;36.0;296.0;86.0;326.0;250.0;300.0;416.0;200.0;5000.0;250.0;888.51146099;1329.99999999;514.97549849;799.81468064;15.20982086;4135.0;1845.21562177;1267.50797538;3957.84118311;3868.80426944;89.03691365;3725.43365988;1996.13521644;43.45404888;32.379208;237.81238807;1415.65279849;2232.15574609;2750.74962685;1005.18486905;1745.5647577999998;1006.18486905;1744.5647577999998;1006.92;864.8;1151.74;766.19;1081.12;-;10.68;8.8;2.2;1.16;8;4.99;27.49;23.5;23.32;40.81;31.69;44.28;44.99;14.91;17.34;8.57;49.86;17.14;11.38;2.38;40.08;0.0;40.08;511.19150000000013;65.00091500539405;517.0999999999998
ciclo_3;9028-Belém de Maria-PE.pdf;40084;0.009511921108475842;0.02539008862813631;0.9658219947572088;belem de maria;pe;belem de maria_pe;3441.0;2667.0;444.0;1854.0;369.0;10341.0;4129.0;2437.0;11603.0;10811.0;792.0;8279.0;2112.0;41.0;32.0;380.0;5714.0;3894.0;1079.0;0.0;44.0;312.0;160.0;563.0;150.0;170.0;151.0;120.0;1000.0;100.0;4177.56112972;3026.71309998;775.0970197;1961.52834696;290.08773332;11194.12332497;4630.07520491;2820.09124854;12214.77135587;11431.12520308;783.6461528;9185.366922700001;2440.68662281;57.04479912;83.37479854;550.19536468;6054.06533755;4389.27791017;3699.74140143;669.00347532;3030.73792611;669.00347532;3030.73792611;400.3;655.73;737.65;365.55;315.35;1607.29;41.95;32.49;20.84;6.05;45.01;35.12;70.06;67.77;17.89;32.07;42.78;41.96;39.33;25.97;63.44;40.09;46.18;31.08;33.99;15.23;0.0;0.0;0.0;498.48857142857116;66.2818069493246;485.6
ciclo_3;9052-Guararema-SP.pdf;7458;0.008459782462736673;0.0268564522626561;0.9661608701490532;guararema;sp;guararema_sp;6417.0;5900.0;1783.0;3764.0;353.0;21833.0;8763.0;5571.0;19572.0;18625.0;947.0;17722.0;6708.0;487.0;368.0;1079.0;9080.0;9313.0;6417.0;909.0;842.0;2743.0;382.0;1541.0;310.0;349.0;800.0;200.0;2000.0;480.0;8347.92641294;7767.00000002;3558.73885417;4185.9804445;22.28070135;25729.0;11111.510849;6870.71856232;21506.9619017;20386.43347332;1120.52842842;22197.24062595;8569.36229956;583.54037784;823.04728578;1079.11979673;11142.17086604;11646.40590471;11666.84534847;7925.0749645;3741.77038397;7935.18570643;3731.65964205;1178.09;1160.6;1753.32;721.85;1328.71;3170.24;12.04;7.17;2.43;0.86;11.55;5.57;35.54;23.15;39.59;55.99;45.24;42.78;15.17;1.24;14.55;7.35;18.25;1.18;4.92;0.2;55.6701282051282;10.750282400646839;54.605;540.281914893617;69.20072940311694;537.0999999999998
ciclo_3;9047-Navegantes-SC.pdf;6405;0.014082303238929743;0.023939915506180562;0.9641683617587232;navegantes;sc;navegantes_sc;10992.0;10900.0;5718.0;5099.0;83.0;39297.0;15559.0;10585.0;35714.0;34039.0;1675.0;31012.0;12796.0;840.0;845.0;1355.0;15176.0;17614.0;10507.0;134.0;689.0;5833.0;696.0;3154.0;350.0;400.0;380.0;250.0;1000.0;400.0;18701.23655686;18540.30229235;13553.6663653;4986.63592705;-;60430.30229237;25750.46763462;16958.49376758;49485.24242595;47415.80344818;2069.43897779;51085.26450215;17172.04088063;1320.39362082;2172.62124589;2757.14384877;27663.06490604;29265.9212027;28651.30048;20384.91202433;8266.38845567;20396.6107235;8254.6897565;1181.58;1188.67;1495.1;852.56;1271.13;2077.8;7.55;4.2;2.22;1.11;7.62;3.65;21.35;13.38;64.93;84.28;32.91;15.55;2.17;0.17;13.3;5.0;2.36;0.3;0.74;0.04;51.602127659574464;11.955511497098806;49.05;528.7339789473683;67.15547796758214;529.1
ciclo_3;9023-Santa Luzia do Pará-PA.pdf;11319;0.011583694402688123;0.03731541250331593;0.9519851445751172;santa luzia do para;pa;santa luzia do para_pa;6379.0;3837.0;147.0;2649.0;1041.0;19393.0;6668.0;3917.0;19945.0;18825.0;1120.0;13894.0;3176.0;39.0;12.0;489.0;10178.0;6603.0;2186.0;5.0;213.0;373.0;349.0;1246.0;151.0;190.0;200.0;151.0;1000.0;150.0;6982.05293549;4641.87167158;182.7313418;3711.99889536;747.14143442;19304.24409605;7464.58162154;4607.54455973;19892.96168057;19072.14483798;820.81684258;15284.57316826;3112.64548322;45.81350838;49.07123211;603.62728314;11473.41566141;7461.45842806;5896.30964764;1032.8738707;4863.43577694;1032.8738707;4863.43577694;571.22;776.94;1230.58;475.85;558.53;1268.7;34.55;24.89;19.13;8.67;38.93;27.12;67.42;58.34;5.29;4.65;42.72;53.24;51.99;42.11;56.8;37.05;61.21;45.36;40.33;20.18;0.0;0.0;0.0;493.4603389830512;59.751093960109976;487.84
ciclo_3;9009-Valparaíso de Goiás-GO.pdf;22731;0.014632641368063819;0.02970602494600908;0.9575124509674292;valparaiso de goias;go;valparaiso de goias_go;33121.0;24540.0;4685.0;19436.0;419.0;94728.0;37503.0;23230.0;73392.0;69169.0;4223.0;72471.0;23984.0;1471.0;1406.0;1781.0;43829.0;37189.0;28224.0;1508.0;2827.0;14455.0;3114.0;6320.0;350.0;400.0;900.0;220.0;1500.0;400.0;45376.09568074;39379.43650681;17664.30723272;21599.57009256;115.55918153;132757.43650685;56177.28520974;33686.68296373;90914.145491;86794.30061548;4119.84487555;108742.60378592;35923.06385346;1432.94779287;3782.33434135;2685.86603224;64918.39176599999;56026.18270249;62440.12804795;42116.20506058;20323.92298737;42127.75578832;20312.37225963;1272.45;1159.93;2761.68;789.37;1319.4;3588.47;7.42;3.62;2.75;0.87;7.94;3.25;28.96;18.12;21.47;52.06;74.13;47.04;4.4;0.9;12.28;5.26;5.52;1.17;1.79;0.29;49.78275862068966;10.941178000873489;50.06;516.289353806782;67.69019067961672;513.24
ciclo_3;8996-Madre de Deus-BA.pdf;7414;0.011744060475161987;0.028347732181425483;0.960718142548596;madre de deus;ba;madre de deus_ba;4402.0;2925.0;1767.0;1158.0;0.0;11992.0;4988.0;3081.0;11326.0;10688.0;638.0;9745.0;3033.0;137.0;123.0;333.0;6120.0;4426.0;2664.0;25.0;115.0;1308.0;503.0;713.0;230.0;330.0;195.0;170.0;750.0;180.0;5415.45420713;5159.23767965;3902.43145661;1256.80622304;-;17317.46244626;7706.69975325;4916.77785494;14951.73982058;14278.04929731;673.69052324;14792.19632305;3966.59491122;198.35292001;373.3323659;557.1500277000001;9696.76609822;7253.41792328;6034.93389984;4153.24138971;1881.69251013;4161.38865723;1873.54524261;1051.25;1179.39;1074.06;637.71;966.77;3441.47;8.73;5.26;3.46;1.45;8.48;4.43;30.64;20.0;86.74;91.55;13.2;8.45;0.07;-;14.35;6.88;0.07;0.0;0;0.0;48.93;0.0;48.93;499.51771428571413;68.78028295580876;496.22
ciclo_3;9046-Ibicaré-SC.pdf;3050;0.012483574244415242;0.028909329829172138;0.9605781865965832;ibicare;sc;ibicare_sc;957.0;1029.0;199.0;804.0;26.0;3587.0;1465.0;1019.0;3991.0;3938.0;53.0;3051.0;1706.0;48.0;39.0;124.0;1134.0;1826.0;686.0;22.0;49.0;403.0;44.0;168.0;350.0;302.0;800.0;151.0;1100.0;500.0;795.74055733;1114.99999998;484.15393041;627.85933841;2.98673116;3373.0;1416.33182487;1007.97355063;3278.91228691;3203.94843055;74.96385635;2960.04076611;1404.54943973;94.60123399;102.20937669;160.61079958;1198.06991612;1865.18340365;1817.81334857;1096.68065063;721.13269794;1096.68065063;721.13269794;1129.64;1057.31;1736.72;617.21;1023.65;3730.35;7.06;6.73;1;0.64;6.15;4.32;18.65;18.31;24.64;43.79;51.12;44.78;24.25;11.42;9.52;8.93;20.95;12.05;3.49;2.23;0.0;0.0;0.0;571.6504347826087;80.87089078942495;586.3199999999998
ciclo_3;9026-Sobrado-PB.pdf;61093;0.013950819672131149;0.0259344262295082;0.9616393442622952;sobrado;pb;sobrado_pb;2540.0;1644.0;0.0;1186.0;459.0;6885.0;2700.0;1644.0;8945.0;8602.0;342.0;5419.0;1609.0;25.0;9.0;220.0;3555.0;2743.0;1178.0;24.0;114.0;124.0;72.0;843.0;150.0;200.0;175.0;120.0;280.0;160.0;2103.54383794;2027.0234606;-;1774.86174653;252.16171407;7347.2759803;3141.38844439;1954.53494139;8329.12458305;8017.32000253;311.80458055;6192.09290402;1755.07178123;26.30714583;39.68874164;298.27484658;4072.75038874;3240.7265439;2807.91035248;573.99360582;2233.91674666;573.99360582;2233.91674666;496.47;585.61;773.28;404.16;423.42;4000;44.81;33.3;19.22;6.76;48.94;35.03;78.44;71.57;0.06;0.1;13.82;35.3;86.12;64.6;68.73;48.58;86.98;62.32;59.85;30.45;0.0;0.0;0.0;489.20769230769235;52.95169707839192;486.38
ciclo_3;9012-Humberto de Campos-MA.pdf;40702;0.020872304814413704;0.028576351284828192;0.9523727478586196;humberto de campos;ma;humberto de campos_ma;6968.0;4008.0;59.0;1968.0;1981.0;21263.0;6933.0;4207.0;24889.0;22771.0;2118.0;14799.0;2443.0;16.0;17.0;368.0;11955.0;6996.0;1769.0;9.0;190.0;182.0;331.0;1058.0;80.0;151.0;151.0;70.0;160.0;80.0;11434.80048004;5644.99999996;117.51225663;4129.18658264;1398.30116069;26189.0;9095.9306323;5720.84051451;28831.8157642;26835.57473253;1996.24103167;19168.48766793;3252.64531985;15.92945444;39.431436100000006;518.50575939;15341.97569815;9334.96022321;6280.29787326;1044.07836055;5236.21951271;1044.07836055;5236.21951271;369.23;862.16;751.92;393.39;232.21;575.28;29.93;23.6;16.61;8.19;32.08;26.43;59.53;50.7;1.3;2.41;16.27;48.03;82.44;49.56;50.18;40.52;86.9;54.64;45.76;26.53;0.0;0.0;0.0;490.531186440678;61.92765593220645;481.98
ciclo_3;8994-Macapá-AP.pdf;25614;0.011292591434823385;0.022936855267271024;0.9666301969365428;macapa;ap;macapa_ap;111797.0;60369.0;7019.0;49872.0;3478.0;282645.0;108293.0;64391.0;247140.0;235989.0;11151.0;210983.0;42266.0;2606.0;2351.0;4920.0;158840.0;94186.0;66457.0;1710.0;7477.0;28991.0;10190.0;18090.0;301.0;420.0;900.0;160.0;1500.0;300.0;148508.94307636;94410.10924013;11194.87809618;81756.21078131;1459.02036264;396263.05912344;163696.44130407;96870.39068977;326786.96194633;314476.08676748;12310.87517887;319028.17408190004;63221.15221028;2997.25361092;6050.6896656;8137.02641257;238622.05218253;143527.98736554;163616.86831519;89969.48486245;73647.38345274;90078.95220525;73537.91610993;1395.93;1197.98;3180.69;772.34;1051.58;5686.67;9.04;6.17;3.48;1.96;9.19;5.75;38.47;27.03;;;;;;;20.03;13.87;13.64;4.67;4.81;1.21;51.617952218430084;11.644814770186589;50.63500000000001;515.8743039063845;69.33443143801601;511.38
ciclo_3;9050-Porto da Folha-SE.pdf;35122;0.018444083354713647;0.024459078080903102;0.9583226431768296;porto da folha;se;porto da folha_se;9418.0;5825.0;1207.0;3816.0;802.0;25595.0;9396.0;5504.0;32376.0;30121.0;2255.0;19295.0;6839.0;136.0;59.0;546.0;11715.0;9351.0;3363.0;62.0;317.0;731.0;202.0;2052.0;125.0;158.0;200.0;80.0;600.0;120.0;9585.8037248;7402.9811630999975;2127.5305934;4827.05225612;448.39831358;27031.95481149;10722.45160863;6810.12462245;32199.56410526;30607.79570491;1591.76840029;22019.43755861;7911.54478961;198.37860708;201.18597315;677.18282203;13031.14536674;11312.34886586;10159.05046996;2209.98292369;7949.06754627;2231.85800293;7927.19246702;498.49;853.11;1073.6;324.03;375.48;392.36;37.28;31.28;20.56;9.99;41.26;34.32;66.23;64.91;28.98;36.3;39.31;46.02;31.71;17.68;59.56;46.24;39.36;22.14;29.45;14.38;39.38500000000001;0.0;39.38500000000001;463.79326424870453;69.20364921599165;451.74
ciclo_3;9031-Adrianópolis-PR.pdf;17001;0.017845573944284116;0.026444431356381425;0.9570057129395136;adrianopolis;pr;adrianopolis_pr;1993.0;1863.0;348.0;1197.0;318.0;7027.0;2716.0;1740.0;8164.0;7448.0;717.0;5500.0;1992.0;54.0;55.0;347.0;3052.0;2640.0;1142.0;10.0;119.0;479.0;60.0;474.0;200.0;253.0;300.0;151.0;3000.0;200.0;1979.58104166;1973.04196218;383.1255479;1448.11268115;141.80373313;6362.08392438;2567.13293077;1649.35023778;6991.39073154;6515.1548901999995;476.23584132;5316.8412118;1920.05910828;65.01362153;134.08046152;357.04147425;2840.64654622;2742.27649747;2423.10320454;1093.68030826;1329.42289628;1096.54424932;1326.55895522;931.16;840.29;1441.29;631.97;1181.98;3707.15;25.91;16.82;7.29;2.69;23.65;13.36;61.58;42.81;25.01;22.29;35.27;50.61;39.72;27.1;33.26;20.53;44.31;31.69;19.64;9.2;36.332596153846154;6.957898424148574;36.4475;493.32560000000007;69.06409304111536;502.26
ciclo_3;9035-São Gonçalo-RJ.pdf;23128;0.013770406616723685;0.025159139133070624;0.9625860650413544;sao goncalo;rj;sao goncalo_rj;251977.0;262871.0;130123.0;129243.0;3506.0;889564.0;389667.0;254152.0;715079.0;680535.0;34545.0;743950.0;284568.0;16448.0;19272.0;42792.0;380871.0;380604.0;256998.0;11345.0;21415.0;146055.0;19768.0;58415.0;350.0;370.0;800.0;240.0;1200.0;350.0;285552.31966266;325721.56079006;182072.25201112;141364.9923239;2284.31645504;997437.62011254;462425.3439625;289436.26631576;712452.63229562;685549.7974206;26902.83487496;874677.73245549;312347.86011184;13921.00520758;34356.58749334;54178.17208069;459874.10756204;434976.38600915;447445.67486382;314435.37726189;133010.29760193;314710.77029162;132734.90457219;1072.75;1075.1;2305.28;686.27;1031.97;2524.29;5.81;3.58;1.77;0.88;4.8;2.46;19.13;11.9;67.11;68.04;29.98;29.85;2.91;2.11;7.97;3.76;4.01;2.71;0.83;0.32;48.45777484143768;10.96805063834657;47.40000000000001;542.5484369323128;70.73252597387619;541.3
ciclo_3;9008-Monte Alegre de Goiás-GO.pdf;19755;0.018956865527903082;0.030868264990622937;0.9514927264433068;monte alegre de goias;go;monte alegre de goias_go;2077.0;1668.0;16.0;1439.0;213.0;6876.0;2482.0;1456.0;7029.0;6618.0;411.0;5299.0;1561.0;48.0;31.0;153.0;3506.0;2384.0;1018.0;4.0;107.0;126.0;167.0;614.0;170.0;180.0;300.0;151.0;1000.0;200.0;2354.98836156;2176.64457203;-;1970.69651857;205.94805346;7709.23290239;2999.04466411;1934.83790483;7755.5412645999995;7557.04477996;198.4964846;6238.36042784;1612.67441308;103.49282561;136.0023951;230.54199799;4155.64879606;3033.67813132;2833.59495393;723.15099001;2110.44396392;723.15099001;2110.44396392;783.25;881.89;1093.52;404.69;733.73;11413.28;27.89;25.0;8.59;4.39;31.52;24.24;60.37;61.85;0.36;0.74;54.5;64.02;45.14;35.25;43.01;30.85;55.23;41.6;30.47;16.36;0.0;0.0;0.0;476.67333333333335;53.00626953034715;452.64
ciclo_3;9043-Pinhal da Serra-RS.pdf;10845;0.016236162361623608;0.024169741697416976;0.9600553505535054;pinhal da serra;rs;pinhal da serra_rs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;586.06816356;745.0;11.72107638;723.15238325;10.12654037;2130.0;881.32493163;591.0719021000001;2127.25580164;2011.49386924;115.76193237;1844.5884258;806.30699018;20.76790991;32.33959191;95.23991146;889.93402234;1131.26460598;756.6427493;245.94611996;510.69662934;245.94611996;510.69662934;937.19;795.59;1422.87;477.51;760.24;1500;-;8.28;-;0.32;-;5.11;-;24.09;-;2.82;-;81.48;-;15.7;-;8.03;-;10.22;-;0.73;0.0;0.0;0.0;477.5149999999999;67.78520236433957;475.35
ciclo_3;9049-Maruim-SE.pdf;26165;0.015992654091900368;0.024027241075869454;0.9610513830967592;maruim;se;maruim_se;5771.0;3602.0;1047.0;2303.0;252.0;15421.0;6034.0;3703.0;16669.0;15465.0;1204.0;11880.0;3045.0;138.0;148.0;459.0;8089.0;5249.0;2912.0;59.0;317.0;1615.0;222.0;699.0;151.0;193.0;220.0;150.0;675.0;150.0;5641.24487361;4441.97133171;2038.68806964;2293.18846649;110.09479558;16332.94266334;6761.34102864;4359.11351594;15966.24750721;15223.24809633;742.99941087;13218.89639471;3439.85709021;258.39677459;249.72811078;446.46565811;8824.44876102;6383.61064444;5304.37315008;3105.29470971;2199.07844037;3105.29470971;2199.07844037;725.32;847.92;1199.5;459.97;481.6;1283.12;23.7;17.66;10.83;5.04;26.07;17.87;53.98;48.81;42.06;56.35;40.06;36.23;17.88;7.41;41.02;26.81;23.61;9.9;14.31;5.45;55.735;0.0;55.735;490.1664429530202;63.69020096332253;493.98
ciclo_3;9040-Encantado-RS.pdf;36981;0.012208111429741913;0.03372934589649052;0.9640584459920798;encantado;rs;encantado_rs;4947.0;5662.0;3961.0;1667.0;35.0;18405.0;8142.0;5263.0;15949.0;15521.0;428.0;15793.0;7835.0;378.0;126.0;855.0;6599.0;9231.0;6388.0;405.0;347.0;4509.0;422.0;705.0;300.0;300.0;480.0;180.0;1500.0;400.0;5153.88083344;7077.99999999;5467.61283953;1610.38716046;-;20434.0;9460.96235346;6051.29613459;16883.78332884;16497.74068109;386.04264774;18303.67410263;7407.85877859;444.25734587;706.57580185;1291.45565639;8453.52651993;10475.00331398;12494.54678697;9244.08740882;3250.45937815;9250.9407995;3243.60598748;1153.43;983.12;1667.35;718.5;1566.99;2422.09;4.87;3.26;0.81;0.56;3.34;1.92;16.47;10.22;78.95;82.13;16.07;17.14;4.98;0.72;6.97;1.99;4.69;0.46;0.7;0.0;59.34285714285714;12.6567959419627;59.88;549.7947976878608;75.48710007534427;552.21
ciclo_3;9056-Santa Maria do Tocantins-TO.pdf;8489;0.01391345360216956;0.030656762174271893;0.9563730692135362;santa maria do tocantins;to;santa maria do tocantins_to;821.0;503.0;4.0;317.0;181.0;2226.0;765.0;472.0;2043.0;1912.0;130.0;1681.0;450.0;3.0;6.0;65.0;1156.0;731.0;496.0;5.0;76.0;80.0;190.0;146.0;150.0;200.0;138.0;100.0;400.0;100.0;924.98210077;817.99999999;60.96557757;678.64696044;78.38746198;2894.0;1107.07200254;756.48604491;3004.31908969;2821.4345515;182.88453816;2337.58573337;709.42333525;45.07105421;24.69001292;126.36678805;1432.03454294;1305.4846373;1149.36715321;363.31832318;786.04883003;363.31832318;786.04883003;733.79;768.47;938.77;624.57;579.52;7990.06;25.36;17.62;9.15;2.35;24.44;16.41;67.78;48.18;4.78;11.4;40.04;50.98;55.18;37.62;30.79;21.15;63.41;46.22;24.39;14.5;0.0;0.0;0.0;484.5072727272728;66.86198850238833;488.42
ciclo_3;9039-Normandia-RR.pdf;23678;0.013696313831586069;0.027730808251606363;0.9595028745350016;normandia;rr;normandia_rr;1751.0;1206.0;33.0;574.0;598.0;6114.0;1916.0;1121.0;4891.0;4641.0;251.0;4013.0;586.0;6.0;7.0;44.0;3371.0;2216.0;487.0;12.0;12.0;120.0;135.0;208.0;400.0;600.0;450.0;250.0;0.0;350.0;4055.00576833;1696.0170353;91.88335582;931.86811519;672.26556429;8897.108482700001;2826.77569671;1257.49651934;5168.691081100001;5065.7384448;102.95263628;5952.87843147;1518.21212055;36.05354278;23.15236557;124.72874325;4250.73165932;2993.69326187;1934.02739683;761.86324358;1172.16415325;761.86324358;1172.16415325;964.18;1013.61;1198.8;620.81;1095.81;6079.32;20.34;12.28;6.36;2.95;21.91;9.88;70.47;59.65;7.1;10.46;31.85;37.72;61.06;51.82;25.25;15.52;64.27;62.46;18.75;10.64;36.55;0.0;36.55;480.496;91.07393580414292;450.84
ciclo_3;9032-Rio Negro-PR.pdf;25651;0.014253914945132194;0.031085250126918425;0.9563791150857188;rio negro;pr;rio negro_pr;8719.0;7599.0;4326.0;3087.0;185.0;28557.0;11749.0;7269.0;25829.0;24500.0;1329.0;23171.0;10411.0;538.0;313.0;1340.0;10569.0;11920.0;7843.0;162.0;331.0;5829.0;519.0;1002.0;291.0;280.0;720.0;160.0;1000.0;300.0;10078.98824992;9573.63411535;6149.65530461;3369.50044518;54.47836556;31134.39496778;13456.01889539;8754.77062402;26840.318042299998;25726.59723829;1113.72080404;26576.0922317;10904.15184379;673.92214382;666.53838759;1508.12958588;12823.35027062;14647.35902124;15108.68290201;10343.27607885;4765.40682316;10343.27607885;4765.40682316;1104.51;1032.19;2094.11;697.92;1014.43;3968.9;5.09;3.54;1.22;0.59;4.33;2.65;17.75;12.11;65.03;71.92;26.27;23.73;8.69;4.35;7.89;3.53;10.22;4.04;1.69;0.36;54.56492753623188;12.279366166482458;54.82;550.1980918727916;75.32130059953641;544.98
ciclo_3;8991-Plácido de Castro-AC.pdf;18372;0.014057647251130607;0.04004794856426742;0.9469296572767396;placido de castro;ac;placido de castro_ac;5411.0;3621.0;112.0;2625.0;884.0;15105.0;5154.0;3370.0;15794.0;15034.0;761.0;11122.0;3265.0;67.0;40.0;291.0;7459.0;5629.0;2622.0;40.0;347.0;754.0;468.0;1011.0;200.0;226.0;450.0;151.0;1000.0;200.0;6158.58905336;4747.75593468;248.16804864;3912.73721627;586.85066977;17154.45463523;6373.48892394;4216.183952;17258.29765839;16616.93071921;641.36693922;13350.98311593;3767.71464553;91.67832091;306.30927561;422.10531968;8763.175554200001;7083.39790556;5448.66058223;2230.23124033;3218.4293419;2230.23124033;3218.4293419;807.37;874.49;1331.61;591.66;804.06;2880.29;24.74;18.45;11.24;5.36;27.9;18.91;54.28;46.83;3.73;7.47;40.87;52.05;55.4;40.49;41.34;27.29;58.25;40.34;28.63;12.96;0.0;0.0;0.0;472.3851700680272;62.53337634135038;471.46
ciclo_3;9000-Canindé-CE.pdf;22029;0.017688250272826483;0.02896507821025828;0.9550291014914516;caninde;ce;caninde_ce;24840.0;15724.0;1396.0;11336.0;2991.0;69407.0;26470.0;15852.0;82108.0;78899.0;3209.0;52798.0;19955.0;510.0;267.0;2167.0;29899.0;25783.0;10388.0;76.0;1210.0;2059.0;1117.0;5926.0;151.0;205.0;200.0;150.0;500.0;120.0;26352.54696258;19963.31768343;3914.3667827;14361.01225653;1687.9386442000002;74308.10173489;31265.11750285;18775.71025613;79197.68450491;76284.65169751;2913.03280746;61602.54098013;19597.89022723;862.40438716;659.70882828;2821.02778043;37661.50975703;29373.90043223;21999.31355787;6221.84053317;15777.4730247;6277.41532523;15721.89823265;600.5;790.44;1217.42;402.7;550.25;2086.06;35.42;24.66;15.76;5.06;38.25;25.83;62.65;54.17;11.94;23.77;44.13;47.97;43.92;28.25;60.01;38.15;51.15;31.9;36.67;15.93;42.11947368421053;9.168215610759825;39.065;506.72592901878915;69.43137224897195;503.50999999999993
ciclo_3;9041-Glorinha-RS.pdf;4920;0.013018714401952805;0.02583401139137511;0.9619609438567942;glorinha;rs;glorinha_rs;1360.0;1805.0;283.0;1461.0;61.0;5608.0;2248.0;1553.0;5171.0;4973.0;198.0;4725.0;2089.0;116.0;54.0;273.0;2192.0;2861.0;1595.0;308.0;321.0;573.0;62.0;330.0;300.0;302.0;350.0;200.0;1000.0;300.0;1724.09729418;2393.00000001;928.26547376;1464.73452625;-;6861.0;2943.51765814;1937.22652778;5698.36049071;5498.05873319;200.3017575;6041.01682822;2282.70995134;159.14773973;195.34143897;385.04053009;3018.77716809;3620.94158755;3430.89353942;2176.7392419;1254.15429752;2176.7392419;1254.15429752;1049.0;998.53;1227.24;754.61;1209.08;2483.02;12.37;8.08;4.13;1.34;10.26;6.18;28.19;20.19;19.28;40.25;64.82;56.74;15.9;3.01;14.54;5.59;17.06;2.07;5.92;0.21;0.0;0.0;0.0;537.9945098039217;64.85995141267763;538.7
ciclo_3;9055-São Paulo-SP.pdf;30106;0.012638861172088074;0.03488990886715892;0.9538016363999202;sao paulo;sp;sao paulo_sp;2992928.0;2984416.0;1946157.0;1036066.0;2193.0;10380072.0;4620804.0;2739856.0;7768100.0;7404168.0;363932.0;8727317.0;3364264.0;219096.0;201388.0;447448.0;4495121.0;4204442.0;3291658.0;123207.0;176193.0;2064921.0;199338.0;727999.0;570.0;590.0;872.0;350.0;3000.0;700.0;3672968.39788364;3573509.44927521;2653462.65796234;918996.59809791;1050.19321496;11209680.8958208;5203387.51064844;2984724.90607752;7513230.66953209;7241063.78776258;272166.88176953;9783868.37020398;3572314.40311535;197296.08786181;373355.08621313;528401.21436591;5112501.57864778;4664323.6264805;5549787.02696161;4090799.5847581;1458987.44220351;4094972.0615956;1454814.96536598;2121.92;1913.62;3306.74;1127.15;2635.61;7501.61;4.89;3.18;1.6;1.0;4.46;2.54;13.87;8.89;90.14;93.16;9.73;6.79;0.14;0.05;9.15;4.58;0.28;0.09;0.08;0.02;59.39701973582596;12.825296516120467;59.365;554.1274646017707;82.95852539506923;549.2
